,logFC,logCPM,PValue,FDR
TMIE,-2.387832636,-1.968592699,0.011115456,0.028794664
DTD1,-0.542200678,2.008327641,0.011130995,0.028827851
CAV1,-2.192306203,-0.684555084,0.011165314,0.028899155
TRBJ1-6,-1.523838474,-0.347780986,0.011167264,0.028899155
TRAV38-2DV8,-2.035074182,-1.228429728,0.011178308,0.028921478
PFAS,-0.665785299,1.956125359,0.011181643,0.028925292
POLR3GL,-0.594418155,3.023552852,0.011198644,0.02896445
GPA33,-1.343913573,0.673716168,0.011222915,0.029017572
LOC102723750,-1.55130018,2.99998318,0.011233726,0.029040694
DCAF11,-1.118720794,1.34283789,0.011251029,0.029080589
SLC25A25-AS1,-0.972879796,2.638838024,0.011269011,0.029122227
CAMK2N1,-1.670451195,-1.28275986,0.011282992,0.02915351
GGCT,-0.755844435,1.02795753,0.011292069,0.029172118
TICRR,-1.92590203,-1.52598412,0.011303723,0.029192523
MRPL45,-1.244796549,0.132974808,0.011305787,0.029193002
MIR142,-0.827184142,3.106939462,0.011371748,0.02934383
PIN4,-0.944955313,0.519721147,0.011447986,0.029520388
LINC00944,-1.86533713,-0.985020698,0.011449665,0.029520388
ATP5F1E,-1.025293301,0.279595369,0.011481637,0.029578294
NEFL,-1.853625681,-0.547497217,0.011491574,0.02959899
PMPCB,-0.445282142,3.362062392,0.011495275,0.029603617
UBE2D4,-1.055615628,0.630538387,0.011503111,0.029618892
YWHAQ,-0.480465798,4.877556609,0.011588495,0.029823925
TUBGCP4,-0.689636394,1.147903932,0.011608396,0.029860313
LINC01311,-1.783531395,-1.510342551,0.011613809,0.029869295
ZNF574,-0.581833295,2.71793124,0.011627849,0.029900457
DDX19B,-0.519001599,2.502296713,0.011634075,0.029906574
DEFA3,-1.823311409,4.824744135,0.011640747,0.02991878
ASF1A,-0.850995354,1.178192157,0.011653517,0.029946649
MMACHC,-0.846831189,0.43039558,0.011677163,0.030002454
LINC01128,-0.840210331,1.425215557,0.011690546,0.030031876
NUP43,-0.535223219,2.897459151,0.011716055,0.030082496
C20orf27,-0.618301176,3.823541607,0.011733713,0.030117886
ESF1,-1.262172664,0.907491431,0.011738144,0.030124286
SRGAP3,-1.942559678,-1.443088291,0.011754066,0.030155192
METTL27,-2.857829872,-2.248401947,0.011762613,0.030172141
USP28,-0.727196723,2.826826067,0.011786398,0.030228164
CHAF1A,-0.55284212,2.625634824,0.011812246,0.030264501
RCAN3,-0.762530097,3.172118,0.011818603,0.030275798
SSBP2,-0.66780177,2.038849108,0.011832919,0.030307478
GNPTG,-0.51832502,3.950173782,0.011844952,0.030333111
SBDS,-0.549938376,2.420259429,0.011846829,0.030333111
NRAV,-1.410072293,-1.083237916,0.011856128,0.030351922
LINC00996,-1.593077759,-1.276536247,0.011882989,0.030405666
CYTB,-0.8045786,9.605145962,0.011972758,0.030615208
LRRC26,-3.694358492,-3.11732098,0.011982859,0.030634165
ME3,-1.911698273,-0.504561455,0.011984112,0.030634165
RBM14,-0.438249217,4.264547969,0.012099858,0.030906215
C15orf61,-1.737856705,-1.337266828,0.012099937,0.030906215
PRPF31,-1.449092606,-0.123441161,0.012110044,0.030925568
B3GAT3,-0.515019579,4.064254917,0.012148849,0.031014477
RAB40B,-1.144471761,-0.437499598,0.012160399,0.031028677
SFR1,-0.897434874,-0.184449,0.012208965,0.031142376
ARL2BP,-0.523668024,3.163196966,0.012244939,0.031210127
NAAA,-0.565631672,4.439476461,0.012245564,0.031210127
CEP131,-0.651829761,2.040142696,0.012260947,0.031244213
ELP2,-0.590172613,2.944793475,0.012281873,0.031292409
PMS2P1,-0.928911707,1.038648308,0.012292426,0.031309035
S100A4,-0.662758839,7.481343616,0.012309523,0.031342311
RRP1B,-0.60221566,3.248683178,0.012389314,0.031524822
ST7,-0.812169187,0.489224801,0.012469556,0.031701369
SHARPIN,-0.955324609,5.833072288,0.01247049,0.031701369
MRPL42,-0.636783792,2.319576721,0.0124723,0.031701369
TCF25,-0.4136417,5.680085223,0.012480431,0.031712629
PSME1,-1.16345096,3.116162216,0.012481481,0.031712629
NOS3,-1.538980288,-0.536916027,0.012511377,0.031773689
AP5S1,-0.548565651,2.114331816,0.01251379,0.03177395
PSMA7,-0.48680193,5.292026636,0.0125654,0.031894575
NDUFB2-AS1,-1.351116053,-0.85326028,0.012574017,0.031911236
RAD1,-0.736741267,1.191161559,0.012590309,0.03194737
MAMDC2,-1.760802961,-1.522231879,0.012597602,0.03196066
LOC105377806,-2.205862963,-1.464991803,0.012620565,0.032008471
EOLA2,-0.625269368,2.107963586,0.012625298,0.032015251
TMEM63A,-0.43132365,5.39324098,0.012679919,0.032138034
FRMPD3,-1.44454777,0.412179687,0.012745052,0.032292588
BATF3,-1.2824535,0.009906879,0.01275213,0.032305259
PKN1,-0.422178032,6.935997053,0.012776784,0.032358207
CDK16,-0.435886845,4.382029077,0.012779275,0.032358207
PEX11B,-0.553811297,2.86435509,0.012788039,0.032375126
SAYSD1,-0.508501328,1.826400289,0.01279554,0.03238884
IL24,-1.321497066,-0.22090199,0.012835238,0.032484038
EXD2,-0.797085694,0.425915668,0.012864417,0.032541992
MATN1-AS1,-1.439524472,-1.147941452,0.012898043,0.032621746
LOC105370844,-3.125500045,-2.695090874,0.012916144,0.032662213
KIF20B,-1.52968642,1.076533929,0.012967806,0.032776862
CLCF1,-1.354846994,0.761382684,0.012972801,0.032784159
MPPED2,-3.575400592,-3.30582765,0.013003854,0.032857292
IER3IP1,-0.803199759,1.323279111,0.013026235,0.032908494
MYL6B,-0.982607711,1.26441552,0.013041374,0.032930688
LOC107985567,-1.139948689,-0.49481803,0.013043834,0.032931551
FAM241B,-2.032828644,-2.029974712,0.013049018,0.032931882
FKBP3,-0.710000845,2.128564962,0.01305032,0.032931882
TRGV4,-1.840725711,-0.125153783,0.013091565,0.03302524
FUCA2,-0.561561948,2.935128119,0.013098599,0.033037625
SLC20A2,-0.692241588,1.59307869,0.013100946,0.033038183
LIPE,-0.749605717,1.711267439,0.013129386,0.033093801
CSTF1,-0.454420906,2.869483347,0.013178105,0.033205834
MS4A1,-0.863426188,4.367268841,0.013187753,0.033219983
LRPPRC,-0.66422521,3.380652951,0.01320385,0.033243765
NOLC1,-0.531346397,3.630081188,0.013225196,0.033286728
LOC105376003,-3.820777827,-3.669092325,0.013228393,0.033289387
SLC39A7,-1.771862994,-1.218050526,0.013244574,0.033317923
DCTN3,-0.497936899,3.806202566,0.013253968,0.033332165
RHOB,-0.49459536,5.118934442,0.013278891,0.033384043
ATOX1,-0.64532681,2.403898435,0.013283177,0.033385635
SERPINB6,-0.581996195,4.438809967,0.01328917,0.033389748
LOC105372869,-5.33491372,-2.922023315,0.013289751,0.033389748
ICMT,-0.566382766,3.038065194,0.013320232,0.033459552
ATP5MK,-1.025761797,1.787310441,0.013321839,0.033459552
GINS3,-1.113747931,-0.444364238,0.013394094,0.033624734
GSTM3,-1.15688481,0.218424351,0.013408723,0.033655097
SLC9A5,-0.980542283,-0.918793385,0.01341316,0.033655097
TOMM70,-0.599553851,2.812806409,0.01341452,0.033655097
CREB3L4,-1.095350632,0.138982824,0.0134174,0.033656069
TFB2M,-0.788337186,0.274442347,0.013482558,0.0337977
LINC00926,-0.796540635,3.685450353,0.013513045,0.033868663
TTK,-1.789171352,-1.000420606,0.013515303,0.033868862
PREB,-0.460876761,4.187819207,0.013554737,0.033957094
H2AJ,-0.702371633,4.188773678,0.013564375,0.033975404
CCAR2,-0.400287033,5.2291534,0.013577193,0.034000374
ZDHHC24,-0.535108412,3.383289215,0.013580128,0.034000374
MIR4477B,-1.019436973,0.917615866,0.013583319,0.034000439
IL17RC,-0.86281012,0.862062688,0.013617821,0.034070851
PDLIM2,-0.519619691,5.136949045,0.013637141,0.034108209
SEH1L,-0.614040247,1.921453254,0.013651267,0.03413805
ISOC1,-0.700719456,1.044582174,0.013659407,0.034152912
BFSP2,-2.861516512,-2.417735544,0.013720974,0.034290304
LCMT1,-0.631794362,2.113032028,0.013734931,0.034318615
FAF1,-0.472746901,2.862792105,0.013736717,0.034318615
SARS1,-0.413268865,5.168843264,0.013739997,0.034321293
SALL2,-1.608258175,-0.565957271,0.013764114,0.034365047
LOC102723996,-1.78628752,-1.400478429,0.013766355,0.034365047
MRPS35,-0.746419888,1.938929776,0.013785281,0.03440677
NDUFV3,-0.418735596,3.730346749,0.013826118,0.034497619
ZNF205,-1.376430281,-0.022638363,0.013849808,0.034551181
ALG9,-0.646269944,1.257239006,0.013909329,0.034694102
AHI1,-1.254884836,-0.26820215,0.013939512,0.03475841
LOC105369349,-2.166686987,-1.480883306,0.01401626,0.034932798
IGHV5-10-1,-4.177596237,-1.087447685,0.01405726,0.03501253
FAM182B,-3.768194116,-3.342414524,0.014080155,0.03506394
FXYD7,-1.840825647,-0.53968036,0.014117132,0.035144763
PRPF6,-0.415950078,5.266317106,0.014136771,0.035178165
CYB561A3,-0.591028145,2.953392535,0.014137963,0.035178165
BMP1,-1.07684445,0.82765865,0.014156539,0.035214675
TRAV6,-1.949657661,-1.388960167,0.014168122,0.035237848
BSG,-0.930567832,8.587841366,0.01420415,0.035310508
ENOSF1,-0.756342482,1.813125825,0.014206614,0.035310988
LILRA4,-1.922417733,-2.079782146,0.014232496,0.035369664
LOC101927369,-2.596988391,-2.209535639,0.014306953,0.035543336
EZH2,-0.732687699,1.661434812,0.014326242,0.035579885
ZNF285,-1.39304915,-1.383377074,0.01434599,0.035623241
KCTD7,-0.580808559,2.960562743,0.014367308,0.035670479
LMNB2,-0.565340079,3.344736293,0.014372832,0.035678496
KRT1,-1.771097444,5.782486961,0.014379043,0.035679991
PDE9A,-1.801517467,-0.039146523,0.014379494,0.035679991
CFAP97D2,-2.000998502,-1.123714831,0.014380319,0.035679991
UBL5,-0.825931288,4.315337172,0.014386295,0.035688779
EPHA2,-2.592584756,-2.357719727,0.01439502,0.035699374
STRBP,-0.807346656,1.661376849,0.014397867,0.035700739
PCSK1N,-1.615283594,3.118377608,0.014412126,0.035729319
PRELID1,-0.486346245,4.815023078,0.014441823,0.035775497
PDGFA-DT,-1.496859101,-0.670389404,0.014482628,0.035856308
SMIM7,-0.423309565,3.426334467,0.014483388,0.035856308
MICALL1,-0.527229461,3.526045657,0.014486949,0.035856308
SLC66A3,-0.590009835,2.833022479,0.014487733,0.035856308
USP16,-0.657683492,2.853226438,0.01453329,0.035956248
CCHCR1,-1.775422754,-0.767554933,0.014548655,0.03598281
NVL,-0.655930508,1.858256597,0.014613617,0.036131982
SBF1,-0.399513298,6.180565091,0.01464449,0.036202557
ZNF14,-0.95598692,1.046489295,0.014678953,0.036276218
SQSTM1,-1.199268761,1.966995877,0.014702083,0.036327603
DIS3L,-0.579040969,2.577003787,0.014728014,0.036385895
SNHG10,-1.254597025,0.23078211,0.014756536,0.036450566
POLE,-0.535018478,3.198675849,0.014767768,0.036466722
CFAP298-TCP10L,-1.916456153,-0.585858077,0.014777632,0.036479493
KCNG1,-1.629961131,-0.327720927,0.01482783,0.036585983
TMEM60,-0.72165838,1.398946054,0.014840919,0.036606659
KLC2-AS1,-1.508844751,-1.311604031,0.014853647,0.036626432
CXorf65,-0.804451707,1.602247816,0.014899438,0.036727694
SLC37A2,-0.6986677,3.330544376,0.014987097,0.036932065
PSMB9,-1.041120977,1.157955063,0.015038092,0.037051858
SYNGR3,-2.191933032,-1.654305129,0.015040955,0.037053038
PBX4,-0.832709648,1.070529909,0.015049837,0.037066395
ARFGAP1,-0.410334834,5.108363939,0.015054895,0.037066395
TIGD3,-1.301506116,1.618576228,0.015055913,0.037066395
IFFO2,-0.668954904,3.036018028,0.01507059,0.037092188
UCHL1,-2.457500612,-1.696682246,0.015146271,0.037263395
CYP4F22,-1.206478846,0.196970282,0.015147916,0.037263395
TNIK,-0.57280508,2.799641836,0.015172096,0.037299268
WDR4,-0.947576063,1.016134492,0.015192964,0.037344665
MIR7-3,-6.527458257,-4.208520047,0.015211496,0.037384308
HCP5,-1.246197597,-0.75863999,0.015216233,0.037390039
CHST7,-0.885452657,2.32382737,0.015284311,0.037551388
COX3,-0.760025755,9.805619434,0.015338416,0.037654565
ZNF286A,-1.368151929,-0.865051655,0.015359557,0.037694559
LINGO2,-2.049919297,-2.19868717,0.015444129,0.037872219
COPS3,-0.673493943,3.645881453,0.015462045,0.037904195
ACYP2,-0.770093318,0.323524987,0.015494838,0.037972612
PEDS1,-0.462503539,2.773299236,0.015510555,0.037998331
SUMO3,-0.457386497,4.142709098,0.015512665,0.037998331
SLC25A26,-1.983863242,-1.650939397,0.01553613,0.038037256
DDX55,-0.627754495,1.964832335,0.015538343,0.038037256
DLL1,-6.505693732,-4.22465111,0.015566387,0.038097282
QPRT,-1.228901662,0.079986579,0.015595835,0.038153965
HSP90AA1,-0.826874873,6.382077366,0.015611572,0.038186454
OSER1-DT,-0.74776279,1.232541329,0.01565237,0.038274205
LOC107985563,-1.295029153,0.250677855,0.01566087,0.038288967
TNFSF10,-0.82758102,6.874089101,0.015688155,0.038343617
OSBPL3,-0.788892363,2.345988004,0.01569096,0.038344444
ZNF232,-0.696091859,0.845815023,0.015720889,0.038399476
NFX1,-0.479896929,3.691294646,0.01579288,0.038557146
HMGCL,-0.488272247,2.972260212,0.015813016,0.038600245
ARPC5L,-0.541356549,3.762070003,0.015823859,0.03862065
UQCRB,-1.406537224,3.299454629,0.015868301,0.038723037
TMEM242,-0.623459164,1.193542899,0.015876903,0.03873795
TPCN1,-0.616012728,3.875140621,0.01593205,0.038854209
HBD,-2.380355793,1.220856503,0.01595651,0.038907756
TRPT1,-0.8988177,1.674437877,0.015978067,0.038954213
EML2-AS1,-2.098380253,-2.478105413,0.015996515,0.038986959
RASA4CP,-0.796357139,0.925356697,0.016044474,0.039088775
GNG7,-0.611410486,2.881741241,0.016045833,0.039088775
BATF2,-1.407487076,4.076176739,0.016060436,0.03911822
IGKV6-21,-2.669816881,-2.716976488,0.016075993,0.039149979
DIMT1,-0.991341905,0.354737427,0.016109519,0.039214763
TUBG2,-0.833584551,1.61178436,0.016110162,0.039214763
NIBAN3,-0.736011928,3.817565637,0.016200898,0.039429454
ABCB7,-0.545558257,1.941647105,0.016203509,0.039429637
UNK,-0.490976177,3.86640232,0.016245224,0.03952496
TAGAP,-0.624391721,6.335957133,0.016254042,0.039534041
DFFA,-0.43999355,3.428095948,0.016282079,0.039583655
MCPH1,-0.551226103,1.449190618,0.016288466,0.039592994
NR1D1,-0.979417947,1.259832441,0.016336726,0.039691682
XPA,-0.722336701,1.559970203,0.016392061,0.039807461
GRIK4,-1.817854802,-1.379123942,0.016412019,0.039847227
RPL39L,-1.904403697,-1.28054178,0.016413562,0.039847227
TRIM35,-0.541388549,3.014513776,0.0164248,0.039855469
TRGV2,-1.773376673,-0.445723794,0.016427211,0.039855469
RIC8B,-0.692932113,1.696945269,0.016444632,0.039891511
RUFY4,-1.655263894,1.135096816,0.016491768,0.039987135
HS6ST1,-0.502168604,2.897606199,0.016524812,0.040054763
CDC42EP1,-1.20704115,1.343414291,0.016530544,0.04006241
C8G,-1.983887985,-1.363881263,0.016570278,0.040133682
TMEM126A,-1.197361462,0.129909391,0.016616825,0.040240153
TRBV10-2,-2.513407194,-2.445142097,0.016634109,0.040264559
MRPL13,-1.486260104,0.475737053,0.016634673,0.040264559
CPLANE2,-1.193889909,-0.081505435,0.016652916,0.040296168
CARMIL3,-2.698438572,-2.600422608,0.01675252,0.040493071
CADM1,-1.658132312,-0.527846322,0.016762133,0.040510007
FCF1,-0.497900363,2.953071279,0.016779949,0.040542089
ADAM23,-1.84097726,-1.537117942,0.016780623,0.040542089
UCP3,-0.795181144,0.489306297,0.016796068,0.040573099
OSBP2,-1.634841188,5.684501884,0.016807757,0.040595029
SNX25,-0.922808564,0.707703811,0.016820404,0.040619263
XPNPEP1,-0.434936541,3.63225399,0.016830324,0.040636907
GPR174,-0.979391045,1.752212082,0.016844687,0.040658959
GGACT,-1.063849538,0.210805078,0.016868262,0.040709543
EEF2KMT,-1.202397728,0.202885202,0.016909386,0.040778889
LOC105373148,-2.230843683,-0.81161975,0.016910111,0.040778889
HBA1,-1.544998817,7.174947748,0.016966571,0.040901435
MTFR1L,-0.494176306,2.837132013,0.017013369,0.041002456
NAA15,-0.681104389,2.658589406,0.017017645,0.041006406
ARHGEF39,-1.482672441,-0.659194266,0.017023154,0.041006968
HES6,-1.561007906,0.535007047,0.017110201,0.041199173
KLRG1,-1.178172826,1.567033123,0.017110893,0.041199173
PI4K2A,-0.561776085,3.085737965,0.017139746,0.041236711
LAMP5,-1.64197736,-0.739833473,0.017201457,0.04137878
THNSL1,-1.34086056,-0.556383459,0.017209079,0.041384309
MYO6,-1.410099546,-0.134687219,0.017213446,0.041388407
HASPIN,-1.40667309,-0.971417474,0.017241526,0.041430296
FBXO2,-1.562646102,0.16693394,0.017272714,0.041486001
CCR4,-0.720527663,2.123597991,0.017288884,0.041512012
NUDT18,-0.678351698,2.619326069,0.017337694,0.041622558
SLFN12L,-0.802891667,4.661546207,0.017362228,0.04166881
IGHV6-1,-3.405635379,-1.522991745,0.017411561,0.041774312
MTPAP,-0.683196393,1.416156946,0.017419295,0.041785647
SERHL2,-1.31435277,-0.081788957,0.017421661,0.041785647
BRSK1,-1.45194667,-1.314355384,0.017425348,0.041788043
RGCC,-1.192896802,3.495412082,0.01744803,0.041829534
RTN4R,-1.901795808,-0.840925393,0.017553628,0.042063234
FBLN2,-2.364479182,-0.953580919,0.017575364,0.042108829
APOL2,-0.680574127,6.186544684,0.017607951,0.042180404
SEMA4F,-0.929369092,1.043917983,0.017652584,0.042280808
IGLC7,-1.893572883,-0.648243374,0.017671511,0.04231962
LOC374443,-0.776839264,1.570380068,0.017730987,0.042430784
ACTR6,-1.089544282,0.293483634,0.017731575,0.042430784
PAIP1,-0.550815958,2.416540089,0.017749906,0.042468111
PNO1,-0.649901877,1.513137521,0.017755475,0.042474898
LOC105373882,-5.42627958,-4.328157919,0.017782545,0.042533111
LSM1,-0.869186334,1.850270701,0.017846047,0.042678434
ADAMTSL5,-1.42169077,-0.39906697,0.017854703,0.042688338
PAQR4,-0.598366061,1.463571297,0.017902217,0.04277986
CWC27,-0.716475411,2.014517256,0.017905926,0.042782146
ARHGAP10,-1.028662828,0.745518155,0.017925731,0.042816306
TM7SF2,-0.859945769,1.690510717,0.017970303,0.042909584
RNFT2,-0.985484205,0.062726337,0.018001935,0.042971916
CMC1,-0.734567183,1.025706579,0.018011449,0.042988025
HDC,-1.913169467,0.81631026,0.018036509,0.043041229
C19orf44,-1.222038623,-0.422417535,0.018053243,0.043074549
CIZ1,-0.561933033,5.538020756,0.01806479,0.04309353
HBB,-1.524237161,9.667988468,0.018077226,0.043111925
CDC6,-1.241464326,0.518610292,0.018101941,0.043156735
DNAH6,-2.019219919,-2.081907149,0.018104343,0.043156735
PSMB5,-0.550682284,3.045706301,0.018127927,0.04320633
IFIT1B,-1.898215833,4.474381239,0.018141936,0.043233091
CHST14,-0.61504226,1.536664697,0.018189558,0.043333291
RABGAP1L,-0.47476163,3.655736516,0.01826975,0.043497672
RTKN,-1.564395168,-1.430755587,0.018313722,0.043582341
ACSM3,-1.701679687,-0.155499751,0.018444328,0.043846172
SLFN13,-0.633681889,3.319505401,0.018478396,0.043920444
CDKN3,-2.216478487,-0.996640926,0.018498368,0.043954474
ZNF559,-0.716476429,1.258618188,0.01851765,0.043980125
CEACAM21,-1.504099038,-1.204280431,0.018521494,0.043982536
MND1,-3.466292236,-2.69033178,0.01854024,0.044020328
B4GALT3,-0.67293439,4.68364993,0.018637077,0.044236738
LOC102724770,-2.54168468,-2.867522703,0.018644677,0.044248022
FITM2,-0.783845688,0.537899141,0.018657844,0.044269349
ADGRL1,-1.236702783,-1.807263023,0.018674959,0.044299602
TNK2-AS1,-0.728680079,1.823095114,0.018683486,0.044313067
WDR83,-0.770227737,0.509056768,0.018703014,0.044352618
AIFM3,-0.832453365,0.691673558,0.018714426,0.044372911
FCSK,-0.495219703,3.019180608,0.01871907,0.044377154
ABCE1,-0.927678484,2.156712423,0.01873791,0.044415046
RAB33A,-0.867023517,0.521836953,0.01878946,0.044523661
SCARB1,-0.639345433,2.04407806,0.018797029,0.044534808
WDR70,-0.510122779,2.305620279,0.018839386,0.04462836
SLC9B2,-0.918012331,0.554189113,0.0188771,0.044704079
LOXL2,-0.754923522,0.024614217,0.018880168,0.044704535
DCTN6,-0.822565487,0.772415852,0.018886063,0.044707554
GATA1,-1.335785761,4.466966994,0.018892946,0.044707554
CPTP,-0.44054305,3.976222289,0.018898027,0.044712773
PMEPA1,-1.004594258,0.293329694,0.01895827,0.044848482
TCF3,-0.743720604,5.372489043,0.01901238,0.04495343
EFNA5,-2.365033204,-2.342740691,0.019046435,0.045022796
SLC5A10,-1.227547573,-0.425881861,0.019135495,0.045205825
ACOT11,-1.67582203,-1.661983242,0.019187969,0.04531602
CWF19L2,-0.971800361,2.025484071,0.019199238,0.045328163
PKD1P6-NPIPP1,-0.925331049,0.212982775,0.019201858,0.045328163
CD99,-1.1086474,2.909539736,0.019237721,0.045405928
CACNA2D3,-1.40414409,-0.450673061,0.019262334,0.04545712
YAE1,-1.597230787,-1.2746431,0.019355769,0.045656826
ENG,-0.637437893,2.611661471,0.01940802,0.045773132
ZNF540,-1.25145478,-0.249738017,0.01941276,0.045777368
LOC105370259,-2.100846628,-2.100012338,0.019483232,0.045922652
MTAP,-0.738846343,1.551811045,0.019491119,0.045929403
RPL7A,-0.972771367,3.602206687,0.019507761,0.045959563
RRAS2,-1.153451233,0.661623319,0.019587516,0.046133482
DBH-AS1,-2.052769636,-0.770607739,0.019639633,0.046243189
LGMN,-0.725621393,0.838468896,0.019640045,0.046243189
WASH2P,-0.545560742,2.529289295,0.019758532,0.046494005
ANXA6,-0.446124771,6.75565638,0.019805912,0.046584632
